IBGE7;IBGE;Região;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;Pop_Total2010_MICRO;NºIDENTIFICADOR;q.28.2;idade;q.28.3;q.28.9;q.28.10;q.28.11;q.28.12;q.28.13;D28.2.FaixasEtarias;D28.9;D28.11;D28.9bin1;D28.9bin2;D28.9bin3;D28.10bin1;D28.10bin2;D28.10bin3;D28.10bin4;D28.10bin5;D28.11bin1;D28.11bin2;D28.11bin3;D28.11bin4;D28.9bin1_sum;D28.9bin2_sum;D28.9bin3_sum;D28.10bin1_sum;D28.10bin2_sum;D28.10bin3_sum;D28.10bin4_sum;D28.10bin5_sum;D28.11bin1_sum;D28.11bin2_sum;D28.11bin3_sum;D28.11bin4_sum;nu_trabalhadores
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;07/11/1960;57;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;03/11/2008;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;18/03/1960;57;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;18/04/2012;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;20/08/1959;58;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;05/05/2010;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;10/01/1964;53;Feminino;Superior Completo;Psicólogo;Sem Vínculo;Família Acolhedora;27/03/2017;De 50 a 85 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;Psicólogo;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;15/11/1961;56;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/06/2010;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;03/03/1964;53;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;11/02/2010;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;18/03/1965;52;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;26/08/2016;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;11/04/1957;60;Feminino;Fundamental Completo;Sem formação profissional;Voluntário;Família Acolhedora;05/05/2014;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;23/05/1964;53;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;16/04/2014;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;08/07/1957;60;Feminino;Fundamental Completo;Sem formação profissional;Voluntário;Família Acolhedora;28/09/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;22/09/1963;54;Masculino;Superior Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;26/07/2016;De 50 a 85 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;09/02/1966;51;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;19/01/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;20/02/1965;52;Feminino;Médio Incompleto;Profissional de nível médio;Sem Vínculo;Família Acolhedora;11/01/2013;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;06/06/1979;38;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;23/03/2017;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;13/08/1966;51;Feminino;Superior Completo;Psicólogo;Sem Vínculo;Família Acolhedora;15/10/2012;De 50 a 85 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;Psicólogo;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;31/03/1962;55;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;12/03/2008;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;18/12/1960;57;Feminino;Fundamental Completo;Sem formação profissional;Voluntário;Família Acolhedora;01/07/2016;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;30/05/1963;54;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;09/06/2016;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;08/04/1967;50;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;26/06/2017;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;24/03/1966;51;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;18/01/2016;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;15/04/1976;41;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;18/06/2015;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;6320446;6320446;;Metrópole;11601307;3304550000000;01/04/1966;51;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;14/03/2016;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;29,00;52,00;14,00;2,00;2,00;;1,00;3,00;;;;95,00;95
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;27/04/1971;46;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;31/12/2000;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;10/08/1974;43;Feminino;Superior Completo;Médico;Voluntário;Família Acolhedora;31/12/2000;De 40 a 49 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;09/05/1942;75;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;31/12/2000;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;15/02/1981;36;Feminino;Superior Completo;Outra formação de nível superior;Voluntário;Família Acolhedora;31/12/2000;De 30 a 39 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;13/06/1985;32;Feminino;Superior Completo;Advogado;Voluntário;Família Acolhedora;31/12/2000;De 30 a 39 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;Advogado;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;14/02/1975;42;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;31/12/2000;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;24/01/1992;25;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;31/12/2000;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;12/09/1998;19;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;31/12/2000;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;23/02/1972;45;Feminino;Fundamental Completo;Sem formação profissional;Voluntário;Família Acolhedora;31/12/2000;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;07/02/1968;49;Feminino;Superior Completo;Administrador;Voluntário;Família Acolhedora;31/12/2000;De 40 a 49 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;999728;998999;729;Metrópole;11601307;3304900000000;07/08/1967;50;Feminino;Médio Completo;Sem formação profissional;Voluntário;Família Acolhedora;31/12/2000;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;1,00;6,00;4,00;;;;1,00;;;;;11,00;11
3306305;330630;3;33;RJ;Volta Redonda;Volta Redonda;182,32;257803;257686;117;Grande;680011;3306300000000;08/03/1961;56;Feminino;Superior Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;24/07/2017;De 50 a 85 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;;;1,00;;;;;;;;;1,00;1
3501202;350120;3;35;SP;Álvares Florence;Álvares Florence;361,84;3897;2648;1249;Pequeno I;139475;3501200000000;08/07/1959;58;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;21/09/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;1,00;;;;;;;;;;;1,00;1
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;05/02/1953;64;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;07/06/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;01/08/1984;33;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/04/2017;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;14/01/1962;55;Masculino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;23/01/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;28/08/1949;68;Feminino;Fundamental Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;16/06/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;22/10/1964;53;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;07/05/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;18/05/1963;54;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/05/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;28/10/1972;45;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;06/03/2012;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;24/10/1971;46;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/05/2017;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;13/06/1969;48;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/08/2011;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;16/07/1968;49;Feminino;Superior Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;30/05/2017;De 40 a 49 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;15/11/1971;46;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;10/05/2016;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;25/12/1973;44;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;04/04/2017;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;01/09/1966;51;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/04/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;01/01/1973;44;Feminino;Fundamental Completo;Enfermeiro;Sem Vínculo;Família Acolhedora;04/04/2017;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;09/03/1962;55;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;12/03/2012;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;19/09/1974;43;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/05/2017;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;07/11/1964;53;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/05/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;18/04/1977;40;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/05/2017;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
3506003;350600;3;35;SP;Bauru;Bauru;673,49;343937;338184;5753;Grande;561705;3506000000000;18/02/1977;40;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;26/03/2017;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;28,00;6,00;2,00;1,00;;;;;;;;36,00;36
