id_acolhimento;IBGE_sede;Região_sede;UF_sede;Municipio_sede;area_sede;Pop_Total2010_sede;Porte_pop2010_sede;q10_IBGE7;q10_IBGE;q10_UF;q10;q10_velha;q10_area;q10_Pop_Total2010;q10_Pop_Urbana2010;q10_Pop_Rural2010;q10_Porte_pop2010
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4315057;431505;RS;Porto Mauá;PORTO MAUÁ;105,56;2542;954;1588;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4315008;431500;RS;Porto Lucena;PORTO LUCENA;250,08;5413;2331;3082;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4313425;431342;RS;Novo Machado;NOVO MACHADO;218,67;3925;1553;2372;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4313011;431301;RS;Nova Candelária;NOVA CANDELÁRIA;97,83;2751;709;2042;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4310405;431040;RS;Independência;INDEPENDÊNCIA;357,44;6618;4157;2461;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4309605;430960;RS;Horizontina;HORIZONTINA;228,85;18348;14569;3779;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4309001;430900;RS;Giruá;GIRUÁ;855,92;17075;12907;4168;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4306734;430673;RS;Doutor Maurício Cardoso;DR. MAURÍCIO CARDOSO;256,32;5313;2619;2694;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4304309;430430;RS;Cândido Godói;CÂNDIDO GODÓI;246,28;6535;1846;4689;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4303707;430370;RS;Campina das Missões;CAMPINA DAS MISSÕES;225,76;6117;2188;3929;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4302204;430220;RS;Boa Vista do Buricá;BOA VISTA DO BURICÁ;108,73;6574;4366;2208;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4300455;430045;RS;Alegria;ALEGRIA;172,69;4301;1585;2716;Pequeno I
4317203302821;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4300307;430030;RS;Alecrim;ALECRIM;314,75;7045;2165;4880;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4322301;432230;RS;Tuparendi;TUPARENDI;307,68;8557;5294;3263;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4322103;432210;RS;Tucunduva;TUCUNDUVA;180,8;5898;4035;1863;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4317905;431790;RS;Santo Cristo;SANTO CRISTO;366,88;14378;7781;6597;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4315057;431505;RS;Porto Mauá;PORTO MAUÁ;105,56;2542;954;1588;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4315008;431500;RS;Porto Lucena;PORTO LUCENA;250,08;5413;2331;3082;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4313425;431342;RS;Novo Machado;NOVO MACHADO;218,67;3925;1553;2372;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4304309;430430;RS;Cândido Godói;CÂNDIDO GODÓI;246,28;6535;1846;4689;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4304002;430400;RS;Campo Novo;CAMPO NOVO;222,1;5459;4109;1350;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4302204;430220;RS;Boa Vista do Buricá;BOA VISTA DO BURICÁ;108,73;6574;4366;2208;Pequeno I
4317203304519;431720;Região Sul;RS;Santa Rosa;489,81;68587;Médio;4300307;430030;RS;Alecrim;ALECRIM;314,75;7045;2165;4880;Pequeno I
4123853303668;412385;Região Sul;PR;Santa Maria do Oeste;847,14;11500;Pequeno I;4119608;411960;PR;Pitanga;pitanga;1663,75;32638;20590;12048;Pequeno II
3157703302346;315770;Região Sudeste;MG;Santa Juliana;727,35;11337;Pequeno I;3145000;314500;MG;Nova Ponte;NOVA PONTE;1105,77;12812;10991;1821;Pequeno I
3546803300640;354680;Região Sudeste;SP;Santa Isabel;361,49;50453;Médio;3520202;352020;SP;Igaratá;Igaratá;293,32;8831;7005;1826;Pequeno I
4123503303339;412350;Região Sul;PR;Santa Helena;758,23;23413;Pequeno II;4126355;412635;PR;Serranópolis do Iguaçu;Serranópolis do Iguaçu;483,66;4568;2322;2246;Pequeno I
4123403303666;412340;Região Sul;PR;Santa Fé;276,24;10432;Pequeno I;4116406;411640;PR;Nossa Senhora das Graças;Nossa Senhora das Graças;185,72;3836;3182;654;Pequeno I
4123403303666;412340;Região Sul;PR;Santa Fé;276,24;10432;Pequeno I;4116307;411630;PR;Munhoz de Melo;Munhoz de Mello;137,02;3672;2974;698;Pequeno I
4123403303666;412340;Região Sul;PR;Santa Fé;276,24;10432;Pequeno I;4113601;411360;PR;Lobato;Lobato;240,9;4401;4105;296;Pequeno I
4123403303666;412340;Região Sul;PR;Santa Fé;276,24;10432;Pequeno I;4108106;410810;PR;Flórida;Flórida;83,05;2543;2322;221;Pequeno I
4123403303666;412340;Região Sul;PR;Santa Fé;276,24;10432;Pequeno I;4101150;410115;PR;Ângulo;Angulo;106,02;2859;2253;606;Pequeno I
4316803300272;431680;Região Sul;RS;Santa Cruz do Sul;733,47;118374;Grande;4322707;432270;RS;Vera Cruz;Vera Cruz;309,62;23983;13320;10663;Pequeno II
4316803300272;431680;Região Sul;RS;Santa Cruz do Sul;733,47;118374;Grande;4322525;432252;RS;Vale Verde;Vale Verde;329,4;3253;882;2371;Pequeno I
4316803300272;431680;Região Sul;RS;Santa Cruz do Sul;733,47;118374;Grande;4316808;431680;RS;Santa Cruz do Sul;Santa Cruz do Sul;733,47;118374;105190;13184;Grande
4316803300272;431680;Região Sul;RS;Santa Cruz do Sul;733,47;118374;Grande;4314076;431407;RS;Passo do Sobrado;Passo do Sobrado;265,11;6011;1429;4582;Pequeno I
4316803300272;431680;Região Sul;RS;Santa Cruz do Sul;733,47;118374;Grande;4304200;430420;RS;Candelária;Candelária;943,73;30171;15715;14456;Pequeno II
4316803301636;431680;Região Sul;RS;Santa Cruz do Sul;733,47;118374;Grande;4320677;432067;RS;Sinimbu;Sinimbu;510,12;10068;1437;8631;Pequeno I
4316803301636;431680;Região Sul;RS;Santa Cruz do Sul;733,47;118374;Grande;4314076;431407;RS;Passo do Sobrado;Passo do Sobrado;265,11;6011;1429;4582;Pequeno I
3546403300639;354640;Região Sudeste;SP;Santa Cruz do Rio Pardo;1116,38;43921;Pequeno II;3550506;355050;SP;São Pedro do Turvo;São Pedro do Turvo;731,02;7198;5150;2048;Pequeno I
3546403300639;354640;Região Sudeste;SP;Santa Cruz do Rio Pardo;1116,38;43921;Pequeno II;3515194;351519;SP;Espírito Santo do Turvo;Espirito Santo do Turvo;191,29;4244;3630;614;Pequeno I
3546403301283;354640;Região Sudeste;SP;Santa Cruz do Rio Pardo;1116,38;43921;Pequeno II;3550506;355050;SP;São Pedro do Turvo;São Pedro do Turvo;731,02;7198;5150;2048;Pequeno I
3546403301471;354640;Região Sudeste;SP;Santa Cruz do Rio Pardo;1116,38;43921;Pequeno II;3550506;355050;SP;São Pedro do Turvo;São Pedro do Turvo;731,02;7198;5150;2048;Pequeno I
4123303302251;412330;Região Sul;PR;Santa Cruz de Monte Castelo;442,01;8092;Pequeno I;4125902;412590;PR;São Pedro do Paraná;SÃO PEDRO DO PARANÁ;250,65;2491;1631;860;Pequeno I
4123303302251;412330;Região Sul;PR;Santa Cruz de Monte Castelo;442,01;8092;Pequeno I;4121000;412100;PR;Querência do Norte;QUERÊNCIA DO NORTE;914,76;11729;7622;4107;Pequeno I
4123303302251;412330;Região Sul;PR;Santa Cruz de Monte Castelo;442,01;8092;Pequeno I;4120200;412020;PR;Porto Rico;PORTO RICO;217,68;2530;1764;766;Pequeno I
4123303302251;412330;Região Sul;PR;Santa Cruz de Monte Castelo;442,01;8092;Pequeno I;4115002;411500;PR;Marilena;MARILENA;232,37;6858;4984;1874;Pequeno I
4316603303364;431660;Região Sul;RS;Sananduva;504,55;15373;Pequeno I;4318424;431842;RS;São João da Urtiga;SÃO JOÃO DA URTIGA;171,18;4726;2291;2435;Pequeno I
4316603303364;431660;Região Sul;RS;Sananduva;504,55;15373;Pequeno I;4313607;431360;RS;Paim Filho;PAIM FILHO;182,18;4243;2253;1990;Pequeno I
4316603303364;431660;Região Sul;RS;Sananduva;504,55;15373;Pequeno I;4309803;430980;RS;Ibiaçá;IBIAÇÁ;350,87;4710;2849;1861;Pequeno I
3157003303264;315700;Região Sudeste;MG;Salinas;1897,17;39178;Pequeno II;3157377;315737;MG;Santa Cruz de Salinas;Santa Cruz de Salinas;587,27;4397;1151;3246;Pequeno I
3157003303264;315700;Região Sudeste;MG;Salinas;1897,17;39178;Pequeno II;3156502;315650;MG;Rubelita;Rubelita;1109,23;7772;2516;5256;Pequeno I
3157003303264;315700;Região Sudeste;MG;Salinas;1897,17;39178;Pequeno II;3146255;314625;MG;Padre Carvalho;Padre Carvalho;449,96;5834;3462;2372;Pequeno I
3157003303264;315700;Região Sudeste;MG;Salinas;1897,17;39178;Pequeno II;3145372;314537;MG;Novorizonte;Novorizonte;264,08;4963;1717;3246;Pequeno I
3157003303264;315700;Região Sudeste;MG;Salinas;1897,17;39178;Pequeno II;3127073;312707;MG;Fruta de Leite;Fruta de Leite;758,42;5940;2036;3904;Pequeno I
2612203304101;261220;Região Nordeste;PE;Salgueiro;1639,26;56629;Médio;2616100;261610;PE;Verdejante;Verdejante;476,03;9142;2692;6450;Pequeno I
2612203304101;261220;Região Nordeste;PE;Salgueiro;1639,26;56629;Médio;2615201;261520;PE;Terra Nova;Terra Nova;360,86;9278;5014;4264;Pequeno I
2612203304101;261220;Região Nordeste;PE;Salgueiro;1639,26;56629;Médio;2612208;261220;PE;Salgueiro;Salgueiro;1639,26;56629;45713;10916;Médio
2612203304101;261220;Região Nordeste;PE;Salgueiro;1639,26;56629;Médio;2605707;260570;PE;Floresta;Floresta;3643,97;29285;19973;9312;Pequeno II
3156703302704;315670;Região Sudeste;MG;Sabará;303,56;126269;Grande;3148004;314800;MG;Patos de Minas;PATOS DE MINAS;3189,01;138710;127724;10986;Grande
3156703302704;315670;Região Sudeste;MG;Sabará;303,56;126269;Grande;3105400;310540;MG;Barão de Cocais;BARÃO DE COCAIS;340,68;28442;25786;2656;Pequeno II
1506183301813;150618;Região Norte;PA;Rondon do Pará;8246,63;46964;Pequeno II;1500131;150013;PA;Abel Figueiredo;ABEL FIGUEREDO;614,25;6780;6034;746;Pequeno I
4315903303000;431590;Região Sul;RS;Rodeio Bonito;83,2;5743;Pequeno I;4314456;431445;RS;Pinhal;Pinhal;68,22;2513;1290;1223;Pequeno I
4315903303000;431590;Região Sul;RS;Rodeio Bonito;83,2;5743;Pequeno I;4313441;431344;RS;Novo Tiradentes;Novo Tiradentes;75,4;2277;654;1623;Pequeno I
4315903303000;431590;Região Sul;RS;Rodeio Bonito;83,2;5743;Pequeno I;4310850;431085;RS;Jaboticaba;Jaboticaba;128,05;4098;1487;2611;Pequeno I
4315903303000;431590;Região Sul;RS;Rodeio Bonito;83,2;5743;Pequeno I;4306072;430607;RS;Cristal do Sul;Cristal do Sul;97,72;2826;931;1895;Pequeno I
4315903303000;431590;Região Sul;RS;Rodeio Bonito;83,2;5743;Pequeno I;4305157;430515;RS;Cerro Grande;Cerro Grande;73,46;2417;830;1587;Pequeno I
4315903303000;431590;Região Sul;RS;Rodeio Bonito;83,2;5743;Pequeno I;4300646;430064;RS;Ametista do Sul;Ametista do Sul;93,49;7323;3811;3512;Pequeno I
5218803304474;521880;Região Centro-Oeste;GO;Rio Verde;8388,3;176424;Grande;5213756;521375;GO;Montividiu;Montividiu;1874,61;10572;8584;1988;Pequeno I
4315703305354;431570;Região Sul;RS;Rio Pardo;2050,53;37591;Pequeno II;4315701;431570;RS;Rio Pardo;Rio Pardo;2050,53;37591;25614;11977;Pequeno II
4315703305354;431570;Região Sul;RS;Rio Pardo;2050,53;37591;Pequeno II;4313953;431395;RS;Pantano Grande;Pantano Grande;847,61;9895;8314;1581;Pequeno I
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4214706;421470;SC;Rio dos Cedros;Rio dos Cedros;555,65;10284;5110;5174;Pequeno I
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4214102;421410;SC;Presidente Nereu;Presidente Nereu;224,67;2284;808;1476;Pequeno I
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4213203;421320;SC;Pomerode;Pomerode;215,9;27759;23823;3936;Pequeno II
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4209904;420990;SC;Lontras;Lontras;198,4;10244;7014;3230;Pequeno I
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4208906;420890;SC;Jaraguá do Sul;Jaragua do Sul;532,59;143123;132800;10323;Grande
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4201901;420190;SC;Aurora;Aurora;206,95;5549;1931;3618;Pequeno I
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4201257;420125;SC;Apiúna;Apiúna;493,53;9600;4288;5312;Pequeno I
4214803300117;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4200309;420030;SC;Agronômica;Agronômica;135,92;4904;1858;3046;Pequeno I
4214803300605;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4209904;420990;SC;Lontras;Lontras;198,4;10244;7014;3230;Pequeno I
4214803300605;421480;Região Sul;SC;Rio do Sul;258,4;61198;Médio;4201257;420125;SC;Apiúna;Apiúna;493,53;9600;4288;5312;Pequeno I
3304553305261;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3303500;330350;RJ;Nova Iguaçu;NOVA IGUAÇU;523,89;796257;787563;8694;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3306305;330630;RJ;Volta Redonda;volta redonda;182,32;257803;257686;117;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3305109;330510;RJ;São João de Meriti;são joão de meriti;34,84;458673;458673;;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3304524;330452;RJ;Rio das Ostras;rio das ostras;230,62;105676;99905;5771;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3304201;330420;RJ;Resende;resende;1113,51;119769;112331;7438;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3302403;330240;RJ;Macaé;Macaé;1215,9;206728;202859;3869;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3301306;330130;RJ;Casimiro de Abreu;casimiro de abreu;460,84;35347;28521;6826;Pequeno II
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3301009;330100;RJ;Campos dos Goytacazes;campos goytacazes;4031,91;463731;418725;45006;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3300407;330040;RJ;Barra Mansa;barra mansa;547,44;177813;176193;1620;Grande
3304553306414;330455;Região Sudeste;RJ;Rio de Janeiro;1182,3;6320446;Metrópole;3300308;330030;RJ;Barra do Piraí;barra do piraí;578,47;94778;91957;2821;Médio
3154903303062;315490;Região Sudeste;MG;Rio Casca;384,17;14201;Pequeno I;3164001;316400;MG;São Pedro dos Ferros;SÃO PEDRO DOS FERROS;400,67;8356;6783;1573;Pequeno I
3154903303062;315490;Região Sudeste;MG;Rio Casca;384,17;14201;Pequeno I;3160108;316010;MG;Santo Antônio do Grama;SANTO ANTONIO DO GRAMA;129,81;4085;3365;720;Pequeno I
5107203302843;510720;Região Centro-Oeste;MT;Rio Branco;501,5;5070;Pequeno I;5107750;510775;MT;Salto do Céu;Salto do Céu;1312,19;3908;2184;1724;Pequeno I
5107203302843;510720;Região Centro-Oeste;MT;Rio Branco;501,5;5070;Pequeno I;5105234;510523;MT;Lambari D'Oeste;Lambari D'Oeste;1337,25;5431;2895;2536;Pequeno I
4122003303790;412200;Região Sul;PR;Rio Azul;629,74;14093;Pequeno I;4125605;412560;PR;São Mateus do Sul;São Mateus do Sul;1342,63;41257;25706;15551;Pequeno II
4122003303790;412200;Região Sul;PR;Rio Azul;629,74;14093;Pequeno I;4113908;411390;PR;Mallet;Mallet;723,09;12973;7570;5403;Pequeno I
3543703300824;354370;Região Sudeste;SP;Rincão;313,42;10414;Pequeno I;3546900;354690;SP;Santa Lúcia;Santa Lúcia;152,31;8248;7754;494;Pequeno I
3154303300871;315430;Região Sudeste;MG;Resplendor;1072,11;17089;Pequeno I;3159506;315950;MG;Santa Rita do Itueto;Santa Rita do Itueta;486,54;5697;2310;3387;Pequeno I
3154303306114;315430;Região Sudeste;MG;Resplendor;1072,11;17089;Pequeno I;3159506;315950;MG;Santa Rita do Itueto;Santa Rita do Itueto;486,54;5697;2310;3387;Pequeno I
3154303306114;315430;Região Sudeste;MG;Resplendor;1072,11;17089;Pequeno I;3154309;315430;MG;Resplendor;Resplendor;1072,11;17089;12832;4257;Pequeno I
3154303306114;315430;Região Sudeste;MG;Resplendor;1072,11;17089;Pequeno I;3134103;313410;MG;Itueta;Itueta;454,92;5830;3299;2531;Pequeno I
4121703302420;412170;Região Sul;PR;Reserva;1635,03;25172;Pequeno II;4127502;412750;PR;Tibagi;Tibagi;3108,75;19344;11668;7676;Pequeno I
4121703302420;412170;Região Sul;PR;Reserva;1635,03;25172;Pequeno II;4127106;412710;PR;Telêmaco Borba;Telemaco Borba;1225,68;69872;68440;1432;Médio
4121703302420;412170;Região Sul;PR;Reserva;1635,03;25172;Pequeno II;4119905;411990;PR;Ponta Grossa;Ponta Grossa;2067,55;311611;304733;6878;Grande
4121703302420;412170;Região Sul;PR;Reserva;1635,03;25172;Pequeno II;4110078;411007;PR;Imbaú;Imbaú;331,2;11274;7060;4214;Pequeno I
3542403301646;354240;Região Sudeste;SP;Regente Feijó;265,09;18494;Pequeno I;3552908;355290;SP;Taciba;TACIBA;608,31;5714;4852;862;Pequeno I
3542403301646;354240;Região Sudeste;SP;Regente Feijó;265,09;18494;Pequeno I;3520608;352060;SP;Indiana;INDIANA;127,6;4825;4127;698;Pequeno I
2611603300309;261160;Região Nordeste;PE;Recife;217,49;1537704;Metrópole;2606408;260640;PE;Gravatá;GRAVATA;513,37;76458;68385;8073;Médio
2611603300309;261160;Região Nordeste;PE;Recife;217,49;1537704;Metrópole;2604502;260450;PE;Chã Grande;CHA GRANDE;70,19;20137;13692;6445;Pequeno II
2611603300309;261160;Região Nordeste;PE;Recife;217,49;1537704;Metrópole;2601409;260140;PE;Barreiros;BARREIROS;233,37;40732;33982;6750;Pequeno II
2611603304244;261160;Região Nordeste;PE;Recife;217,49;1537704;Metrópole;2607901;260790;PE;Jaboatão dos Guararapes;JABOATAO DOS GUARARAPES;256,07;644620;630595;14025;Grande
4214203303486;421420;Região Sul;SC;Quilombo;279,28;10248;Pequeno I;4215695;421569;SC;Santiago do Sul;Santiago do Sul;73,56;1465;650;815;Pequeno I
4214203303486;421420;Região Sul;SC;Quilombo;279,28;10248;Pequeno I;4214201;421420;SC;Quilombo;Quilombo;279,28;10248;5746;4502;Pequeno I
4214203303486;421420;Região Sul;SC;Quilombo;279,28;10248;Pequeno I;4207858;420785;SC;Irati;Irati;69,8;2096;449;1647;Pequeno I
4214203303486;421420;Região Sul;SC;Quilombo;279,28;10248;Pequeno I;4205431;420543;SC;Formosa do Sul;Formosa do Sul;99,58;2601;1084;1517;Pequeno I
4120903303335;412090;Região Sul;PR;Quedas do Iguaçu;821,5;30605;Pequeno II;4107546;410754;PR;Espigão Alto do Iguaçu;Espigão Alto do Iguaçu;326,45;4677;1646;3031;Pequeno I
3541703301468;354170;Região Sudeste;SP;Quatá;652,74;12799;Pequeno I;3555000;355500;SP;Tupã;Tupã;629,11;63476;60930;2546;Médio
3541703301468;354170;Região Sudeste;SP;Quatá;652,74;12799;Pequeno I;3543808;354380;SP;Rinópolis;Rinópolis;358,5;9935;8636;1299;Pequeno I
3541703301468;354170;Região Sudeste;SP;Quatá;652,74;12799;Pequeno I;3529203;352920;SP;Martinópolis;Martinópolis;1253,16;24219;20341;3878;Pequeno II
3541603301740;354160;Região Sudeste;SP;Promissão;782,15;35674;Pequeno II;3517208;351720;SP;Guaiçara;GUAIÇARA;269,3;10670;9694;976;Pequeno I
3541603301740;354160;Região Sudeste;SP;Promissão;782,15;35674;Pequeno II;3508801;350880;SP;Cafelândia;CAFELÂNDIA;919,86;16607;14426;2181;Pequeno I
3152703305691;315270;Região Sudeste;MG;Prados;261,41;8391;Pequeno I;3306305;330630;RJ;Volta Redonda;Volta Redonda;182,32;257803;257686;117;Grande
3152703305691;315270;Região Sudeste;MG;Prados;261,41;8391;Pequeno I;3162500;316250;MG;São João del Rei;São João Del Rey;1463,59;84469;79857;4612;Médio
3152703305691;315270;Região Sudeste;MG;Prados;261,41;8391;Pequeno I;3304557;330455;RJ;Rio de Janeiro;Rio de Janeiro;1182,3;6320446;6320446;;Metrópole
3152703305691;315270;Região Sudeste;MG;Prados;261,41;8391;Pequeno I;3123007;312300;MG;Dores de Campos;Dores de Campos;127,31;9299;8457;842;Pequeno I
3152703305691;315270;Região Sudeste;MG;Prados;261,41;8391;Pequeno I;3113206;311320;MG;Carandaí;Carandaí;486,41;23346;18205;5141;Pequeno II
3152703305691;315270;Região Sudeste;MG;Prados;261,41;8391;Pequeno I;3105905;310590;MG;Barroso;Barroso;81,73;19599;18979;620;Pequeno I
3540803304400;354080;Região Sudeste;SP;Potirendaba;342,39;15449;Pequeno I;3550308;355030;SP;São Paulo;São Paulo;1522,99;11253503;11152344;101159;Metrópole
3540803304400;354080;Região Sudeste;SP;Potirendaba;342,39;15449;Pequeno I;3549805;354980;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;Grande
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4128203;412820;PR;União da Vitória;União da Vitória;720,01;52735;49983;2752;Médio
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4124806;412480;PR;São João;São João;388,06;10599;6735;3864;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4214409;421440;SC;Rio das Antas;Rio das Antas;317,19;6143;2740;3403;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4120309;412030;PR;Porto Vitória;Porto Vitória;212,58;4020;2235;1785;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4119806;411980;PR;Planalto;Planalto;345,74;13654;6068;7586;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4118600;411860;PR;Paula Freitas;Paula Freitas;420,33;5434;2748;2686;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4108403;410840;PR;Francisco Beltrão;Francisco Beltrão;734,99;78943;67449;11494;Médio
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4105706;410570;PR;Clevelândia;Clevelândia;704,63;17240;14758;2482;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4203154;420315;SC;Calmon;Calmão;639,53;3387;2115;1272;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4203006;420300;SC;Caçador;Caçador;981,9;70762;64457;6305;Médio
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4102901;410290;PR;Bituruna;Bituruna;1214,91;15880;9899;5981;Pequeno I
4120303305182;412030;Região Sul;PR;Porto Vitória;212,58;4020;Pequeno I;4101309;410130;PR;Antônio Olinto;Antônio Olinto;469,76;7351;687;6664;Pequeno I
4213603306069;421360;Região Sul;SC;Porto União;851,24;33493;Pequeno II;4210704;421070;SC;Matos Costa;Matos Costa;432,18;2839;1465;1374;Pequeno I
4213603306069;421360;Região Sul;SC;Porto União;851,24;33493;Pequeno II;4207908;420790;SC;Irineópolis;Irineópolis;591,29;10448;3519;6929;Pequeno I
3304113304877;330411;Região Sudeste;RJ;Porto Real;50,59;16592;Pequeno I;3304128;330412;RJ;Quatis;Quatis;286,24;12793;12029;764;Pequeno I
5106773302647;510677;Região Centro-Oeste;MT;Porto Alegre do Norte;3977,42;10748;Pequeno I;5107354;510735;MT;São José do Xingu;SÃO JOSE DO XINGU;7463,65;5240;3783;1457;Pequeno I
5106773302647;510677;Região Centro-Oeste;MT;Porto Alegre do Norte;3977,42;10748;Pequeno I;5103353;510335;MT;Confresa;CONFRESA;5796,38;25124;14229;10895;Pequeno II
5106773302647;510677;Região Centro-Oeste;MT;Porto Alegre do Norte;3977,42;10748;Pequeno I;5102694;510269;MT;Canabrava do Norte;CANABRAVA DO NORTE;3449,98;4786;2691;2095;Pequeno I
4314903300119;431490;Região Sul;RS;Porto Alegre;496,83;1409351;Metrópole;4323804;432380;RS;Xangri-lá;Xangri-Lá;60,95;12434;12379;55;Pequeno I
4314903304285;431490;Região Sul;RS;Porto Alegre;496,83;1409351;Metrópole;4310207;431020;RS;Ijuí;Ijuí;689,12;78915;71550;7365;Médio
4120003303472;412000;Região Sul;PR;Porecatu;291,67;14189;Pequeno I;4120333;412033;PR;Prado Ferreira;Prado Ferreira;153,4;3434;3015;419;Pequeno I
4120003303472;412000;Região Sul;PR;Porecatu;291,67;14189;Pequeno I;4108007;410800;PR;Florestópolis;Florestópolis;246,33;11222;10544;678;Pequeno I
4213403302970;421340;Região Sul;SC;Ponte Serrada;564,01;11031;Pequeno I;4219101;421910;SC;Vargeão;Vargeão;166,45;3532;1820;1712;Pequeno I
4213403302970;421340;Região Sul;SC;Ponte Serrada;564,01;11031;Pequeno I;4212270;421227;SC;Passos Maia;Passos Maia;614,43;4425;1099;3326;Pequeno I
4119903304272;411990;Região Sul;PR;Ponta Grossa;2067,55;311611;Grande;4119905;411990;PR;Ponta Grossa;Ponta Grossa;2067,55;311611;304733;6878;Grande
4119903304272;411990;Região Sul;PR;Ponta Grossa;2067,55;311611;Grande;4119152;411915;PR;Pinhais;Pinhais;61,01;117008;117008;;Grande
5106503303023;510650;Região Centro-Oeste;MT;Poconé;17260,86;31779;Pequeno II;5106109;510610;MT;Nossa Senhora do Livramento;Nossa Senhora do Livramento;5192,57;11609;4242;7367;Pequeno I
4314703303171;431470;Região Sul;RS;Planalto;230,42;10524;Pequeno I;4310504;431050;RS;Iraí;Iraí;182,19;8078;4457;3621;Pequeno I
4314703303171;431470;Região Sul;RS;Planalto;230,42;10524;Pequeno I;4302154;430215;RS;Boa Vista das Missões;Boa Vista das Missões;195,36;2114;886;1228;Pequeno I
4314703303171;431470;Região Sul;RS;Planalto;230,42;10524;Pequeno I;4300505;430050;RS;Alpestre;Alpestre;328,75;8027;2211;5816;Pequeno I
